anonID,fixture_id,team_id,id,period_name,period_tags,rd,start_time,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,game_start_time,end_time,ball_carry,defensive_breakdown,tackle,offensive_breakdown,collision,attacker,maul,na,defensive_scrum,offensive_scrum,bip,bop,half,bip_bin,bop_bin,wr_ratio,w_r,wr_bin,bip_sec,bop_sec,turnaround,total_scrums,total_breakdowns,SYNTH_spmld_m,SYNTH_acceleration_density,SYNTH_contact_involvement_total_count,SYNTH_scrum_count,SYNTH_sprints_5m_s,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_vhsr_srw,SYNTH_total_contact_involvements
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,22,BIP,Game - Starter,rd2,17:23:06,Back,Outside Backs,Outside Backs,Back Three,00:00:32,66.06254,13.65,0,26.37351,0,17:05:12,17:23:38,0,0,0,0,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,0,1.08,0.84308,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,15,BIP,Game - Starter,rd2,17:23:06,Back,Inside Backs,Inside Backs,Halves,00:00:32,71.26416,16.89,1,30.62153,9.53,17:05:12,17:23:38,0,0,0,2,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,2,0,0.39526,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,41,BIP,Game - Starter,rd2,17:23:06,Forward,Front Row,Front Row,Front Row,00:00:32,54.39984,7.9,0,19.76344,0,17:05:12,17:23:38,0,0,0,1,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,1,7.26,0.55067,0,0,1,18.86084,19.09204,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,39,BIP,Game - Starter,rd2,17:23:06,Forward,Back Row,Back Row,Back Row,00:00:32,59.04279,5.42,2,22.44833,0,17:05:12,17:23:38,0,0,0,1,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,1,0,0.43611,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,26,BIP,Game - Starter,rd2,17:23:06,Back,Inside Backs,Inside Backs,Centres,00:00:32,55.7922,5.86,1,25.53552,0,17:05:12,17:23:38,0,0,0,1,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,1,3.16,0.89643,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,1,BIP,Game - Starter,rd2,17:23:06,Forward,Front Row,Front Row,Front Row,00:00:32,53.91475,7.69,0,27.07551,0,17:05:12,17:23:38,1,0,0,0,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,0,4.65,0.70054,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,40,BIP,Game - Starter,rd2,17:23:06,Forward,Back Row,Back Row,Back Row,00:00:32,38.09851,0,0,12.78317,0,17:05:12,17:23:38,0,0,0,0,0,0,0,0,0,0,00:00:32,00:04:29,First Half,31-45,180+,8.40625,01:08.4,1:3+,32,269,6 days,0,0,0,0.45628,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,24,BIP,Game - Starter,rd2,17:28:07,Forward,Back Row,Back Row,Back Row,00:00:14,21.17288,0,0,10.12561,0,17:05:12,17:28:21,0,0,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.06964,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,3,BIP,Game - Starter,rd2,17:28:07,Back,Outside Backs,Outside Backs,Back Three,00:00:14,9.04318,0,0,4.20389,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.58145,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,6,BIP,Game - Sub,rd2,17:28:07,Back,Outside Backs,Outside Backs,Back Three,00:00:14,15.73859,0,0,6.14808,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.57466,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,4,BIP,Game - Starter,rd2,17:28:07,Forward,Locks,Locks,Second Row,00:00:14,18.3218,0.78,0,13.17484,0,17:05:12,17:28:21,0,0,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,1.11,0.80936,0,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,25,BIP,Game - Starter,rd2,17:28:07,Forward,Locks,Locks,Second Row,00:00:14,21.64043,0,0,11.75079,0,17:05:12,17:28:21,0,0,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.43115,1,1,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,18,BIP,Game - Starter,rd2,17:28:07,Back,Outside Backs,Outside Backs,Centres,00:00:14,17.71747,0,0,8.5836,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,7.35,0.78362,1,0,2,2.9195,2.92603,0,2
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,20,BIP,Game - Starter,rd2,17:28:07,Forward,Front Row,Front Row,Front Row,00:00:14,18.34514,1.11,0,13.70575,0,17:05:12,17:28:21,0,0,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.79477,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,28,BIP,Game - Starter,rd2,17:28:07,Back,Outside Backs,Outside Backs,Back Three,00:00:14,27.07909,2.55,0,13.23189,0,17:05:12,17:28:21,0,0,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,3.77,0.6663,0,0,1,4.8833,4.9519,0,2
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,22,BIP,Game - Starter,rd2,17:28:07,Back,Outside Backs,Outside Backs,Back Three,00:00:14,24.99346,2,0,11.94238,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,2.09,0.70682,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,15,BIP,Game - Starter,rd2,17:28:07,Back,Inside Backs,Inside Backs,Halves,00:00:14,14.07922,0,0,6.16953,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,6.11,0.86452,1,0,2,3.90601,5.05701,0,3
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,41,BIP,Game - Starter,rd2,17:28:07,Forward,Front Row,Front Row,Front Row,00:00:14,17.96223,0,0,10.2746,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,1.84,0.94531,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,39,BIP,Game - Starter,rd2,17:28:07,Forward,Back Row,Back Row,Back Row,00:00:14,20.69404,2.77,1,16.29846,0,17:05:12,17:28:21,0,1,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,1,0,0.54401,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,26,BIP,Game - Starter,rd2,17:28:07,Back,Inside Backs,Inside Backs,Centres,00:00:14,18.24799,0,0,8.20816,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.34701,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,1,BIP,Game - Starter,rd2,17:28:07,Forward,Front Row,Front Row,Front Row,00:00:14,21.9459,0,0,9.60795,0,17:05:12,17:28:21,0,1,1,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,1,0,0.56821,2,0,0,0,0,0,2
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,40,BIP,Game - Starter,rd2,17:28:07,Forward,Back Row,Back Row,Back Row,00:00:14,17.39496,0,0,8.42851,0,17:05:12,17:28:21,0,0,0,0,0,0,0,0,0,0,00:00:14,00:00:42,First Half,0-15,31-45,3,01:03,1:3+,14,42,6 days,0,0,0,0.08319,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,24,BIP,Game - Starter,rd2,17:29:03,Forward,Back Row,Back Row,Back Row,00:00:04,4.16895,0,0,1.7525,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,8.54,1.03172,2,0,1,13.07501,13.04395,5.73,3
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,3,BIP,Game - Starter,rd2,17:29:03,Back,Outside Backs,Outside Backs,Back Three,00:00:04,2.44138,0,0,1.4303,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.31314,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,6,BIP,Game - Sub,rd2,17:29:03,Back,Outside Backs,Outside Backs,Back Three,00:00:04,1.38701,0,0,0.80843,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.30538,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,4,BIP,Game - Starter,rd2,17:29:03,Forward,Locks,Locks,Second Row,00:00:04,4.50953,0,0,1.42078,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0.69,0.62252,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,25,BIP,Game - Starter,rd2,17:29:03,Forward,Locks,Locks,Second Row,00:00:04,3.53052,0,0,1.47611,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.64051,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,18,BIP,Game - Starter,rd2,17:29:03,Back,Outside Backs,Outside Backs,Centres,00:00:04,2.88291,0,0,2.15989,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.38471,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,20,BIP,Game - Starter,rd2,17:29:03,Forward,Front Row,Front Row,Front Row,00:00:04,4.13021,0,0,1.50546,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,1.8,0.53958,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,28,BIP,Game - Starter,rd2,17:29:03,Back,Outside Backs,Outside Backs,Back Three,00:00:04,5.34445,0,0,4.02333,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0.71,0.61515,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,22,BIP,Game - Starter,rd2,17:29:03,Back,Outside Backs,Outside Backs,Back Three,00:00:04,3.23221,0.48,0,2.15856,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,1.73,0.28903,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,15,BIP,Game - Starter,rd2,17:29:03,Back,Inside Backs,Inside Backs,Halves,00:00:04,1.55242,0,0,0.75709,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0.59,0.52657,1,0,1,8.14087,8.24487,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,41,BIP,Game - Starter,rd2,17:29:03,Forward,Front Row,Front Row,Front Row,00:00:04,3.23907,0,0,1.8428,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.47135,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,39,BIP,Game - Starter,rd2,17:29:03,Forward,Back Row,Back Row,Back Row,00:00:04,3.46202,0,0,1.23193,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,1.55,0.51717,1,0,0,0,0,0,5
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,26,BIP,Game - Starter,rd2,17:29:03,Back,Inside Backs,Inside Backs,Centres,00:00:04,3.35813,0,0,2.2144,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.49566,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,1,BIP,Game - Starter,rd2,17:29:03,Forward,Front Row,Front Row,Front Row,00:00:04,3.32506,0,0,1.58831,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0.32,0.5291,1,0,0,0,0,0,3
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,40,BIP,Game - Starter,rd2,17:29:03,Forward,Back Row,Back Row,Back Row,00:00:04,4.0197,0,0,1.77133,0,17:05:12,17:29:07,0,0,0,0,0,0,0,0,0,0,00:00:04,00:00:44,First Half,0-15,31-45,11,01:11,1:3+,4,44,6 days,0,0,0,0.35333,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,24,BIP,Game - Starter,rd2,17:29:51,Forward,Back Row,Back Row,Back Row,00:00:50,107.54875,15.37,0,40.86198,2.77,17:05:12,17:30:41,0,0,1,0,1,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.84583,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,3,BIP,Game - Starter,rd2,17:29:51,Back,Outside Backs,Outside Backs,Back Three,00:00:50,80.08356,1.05,0,27.01429,0,17:05:12,17:30:41,0,1,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,1,0,0.11431,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,6,BIP,Game - Sub,rd2,17:29:51,Back,Outside Backs,Outside Backs,Back Three,00:00:50,80.63259,19.33,2,46.21765,12.1,17:05:12,17:30:41,1,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.03337,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,4,BIP,Game - Starter,rd2,17:29:51,Forward,Locks,Locks,Second Row,00:00:50,103.17442,11.53,0,38.42877,0,17:05:12,17:30:41,0,0,1,1,0,1,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,1,5.4,0.58612,1,0,1,22.35181,21.94434,13.51,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,25,BIP,Game - Starter,rd2,17:29:51,Forward,Locks,Locks,Second Row,00:00:50,93.23524,4.51,1,33.44024,0,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0.66,0.76843,2,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,18,BIP,Game - Starter,rd2,17:29:51,Back,Outside Backs,Outside Backs,Centres,00:00:50,107.11552,21.22,2,50.58817,5.47,17:05:12,17:30:41,0,0,0,1,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,1,0,0.6102,0,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,20,BIP,Game - Starter,rd2,17:29:51,Forward,Front Row,Front Row,Front Row,00:00:50,92.60466,10.72,1,37.69905,0,17:05:12,17:30:41,0,0,0,0,0,1,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.56554,0,0,1,13.14502,13.0957,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,28,BIP,Game - Starter,rd2,17:29:51,Back,Outside Backs,Outside Backs,Back Three,00:00:50,104.38164,16.48,0,37.21323,7.61,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.12326,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,22,BIP,Game - Starter,rd2,17:29:51,Back,Outside Backs,Outside Backs,Back Three,00:00:50,85.64343,14.44,2,35.44763,7.88,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.87824,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,15,BIP,Game - Starter,rd2,17:29:51,Back,Inside Backs,Inside Backs,Halves,00:00:50,85.57697,10.15,0,31.76822,0,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.35694,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,41,BIP,Game - Starter,rd2,17:29:51,Forward,Front Row,Front Row,Front Row,00:00:50,91.39626,14.31,1,41.31896,0,17:05:12,17:30:41,1,0,2,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.41369,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,39,BIP,Game - Starter,rd2,17:29:51,Forward,Back Row,Back Row,Back Row,00:00:50,69.59853,3.22,1,27.27903,0,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,4.42,0.45349,2,0,0,0,0,0,3
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,26,BIP,Game - Starter,rd2,17:29:51,Back,Inside Backs,Inside Backs,Centres,00:00:50,99.53955,12.99,0,41.65576,0,17:05:12,17:30:41,0,0,1,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.51301,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,1,BIP,Game - Starter,rd2,17:29:51,Forward,Front Row,Front Row,Front Row,00:00:50,74.38989,0,0,25.70093,0,17:05:12,17:30:41,0,0,0,0,0,0,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,0,0,0.88003,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,40,BIP,Game - Starter,rd2,17:29:51,Forward,Back Row,Back Row,Back Row,00:00:50,83.29297,20.98,1,38.08951,8.86,17:05:12,17:30:41,0,0,1,1,0,1,0,0,0,0,00:00:50,00:00:48,First Half,46-60,46-60,0.96,01:01.0,1:0.5-1,50,48,6 days,0,1,9.29,1.11126,1,0,1,16.53687,16.56689,11.19,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,24,BIP,Game - Starter,rd2,17:31:29,Forward,Back Row,Back Row,Back Row,00:01:42,168.82202,10.06,1,82.9264,0,17:05:12,17:33:11,0,1,1,3,0,1,1,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,4,1.9,0.61053,0,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,3,BIP,Game - Starter,rd2,17:31:29,Back,Outside Backs,Outside Backs,Back Three,00:01:42,143.90894,5.97,2,61.19086,0,17:05:12,17:33:11,0,0,1,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,7.23,0.60147,0,0,1,16.8623,17,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,6,BIP,Game - Sub,rd2,17:31:29,Back,Outside Backs,Outside Backs,Back Three,00:01:42,170.49658,45.52,5,80.02264,20.51,17:05:12,17:33:11,0,0,0,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,0,0.36231,0,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,4,BIP,Game - Starter,rd2,17:31:29,Forward,Locks,Locks,Second Row,00:01:42,154.36061,4.35,0,61.80249,0,17:05:12,17:33:11,0,0,1,1,0,0,1,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,1,1.78,0.83059,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,25,BIP,Game - Starter,rd2,17:31:29,Forward,Locks,Locks,Second Row,00:01:42,150.96828,7.71,1,62.37811,0,17:05:12,17:33:11,0,3,1,1,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,4,0,0.55646,1,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,18,BIP,Game - Starter,rd2,17:31:29,Back,Outside Backs,Outside Backs,Centres,00:01:42,159.52737,24.31,1,68.59309,8.79,17:05:12,17:33:11,0,0,3,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,0,0.21102,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,20,BIP,Game - Starter,rd2,17:31:29,Forward,Front Row,Front Row,Front Row,00:01:42,152.61996,6.16,2,69.50143,0,17:05:12,17:33:11,0,0,2,1,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,1,0,0.34657,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,28,BIP,Game - Starter,rd2,17:31:29,Back,Outside Backs,Outside Backs,Back Three,00:01:42,175.57805,20.99,6,79.18859,0,17:05:12,17:33:11,1,0,3,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,0,0.20833,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,22,BIP,Game - Starter,rd2,17:31:29,Back,Outside Backs,Outside Backs,Back Three,00:01:42,132.05122,18.94,1,65.08671,8.13,17:05:12,17:33:11,0,1,1,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,1,0,0.48599,2,0,0,0,0,0,2
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,15,BIP,Game - Starter,rd2,17:31:29,Back,Inside Backs,Inside Backs,Halves,00:01:42,190.77197,30.83,1,75.92283,13.15,17:05:12,17:33:11,0,0,1,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,0,0.41441,0,0,0,0,0,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,41,BIP,Game - Starter,rd2,17:31:29,Forward,Front Row,Front Row,Front Row,00:01:42,99.82349,7.49,1,53.40494,0,17:05:12,17:33:11,0,0,1,1,0,1,1,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,1,6.36,0.45099,1,0,1,5.68994,5.71191,0,2
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,39,BIP,Game - Starter,rd2,17:31:29,Forward,Back Row,Back Row,Back Row,00:01:42,111.80847,10.15,1,60.4307,0,17:05:12,17:33:11,0,0,0,2,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,2,0,0.41406,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,26,BIP,Game - Starter,rd2,17:31:29,Back,Inside Backs,Inside Backs,Centres,00:01:42,139.38347,24.04,1,63.98579,14.84,17:05:12,17:33:11,0,0,4,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,3.69,0.68614,1,0,0,0,0,0,1
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,1,BIP,Game - Starter,rd2,17:31:29,Forward,Front Row,Front Row,Front Row,00:01:42,111.45969,0.88,0,52.71106,0,17:05:12,17:33:11,1,1,1,0,0,0,1,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,1,7.33,0.78362,0,0,1,17.24683,17.354,0,0
9620c42f,fix_Dt7kB7Jf,team_GMTRNH,40,BIP,Game - Starter,rd2,17:31:29,Forward,Back Row,Back Row,Back Row,00:01:42,149.24475,9.36,1,70.15094,0,17:05:12,17:33:11,1,0,2,0,0,0,0,0,0,0,00:01:42,00:00:55,First Half,91-120,46-60,0.539215686,01:00.5,1:0.5-1,102,55,6 days,0,0,4.66,0.58312,1,0,0,0,0,0,1
